8,35,26,86,48,16,8,1,74,49,83,72,56,8,4,2,42,97,63,84
25,25,77,18,3,32,70,3,48,73,42,50,5,74,90,30,50,10,8,66
66,11,72,92,80,15,22,57,36,39,60,27,1,0,95,47,12,69,26,74
46,99,24,0,34,35,38,69,2,62,62,87,69,1,47,23,11,7,75,77
38,18,67,27,58,88,15,97,17,12,60,85,92,70,65,1,52,68,2,54
32,14,5,49,97,63,16,35,82,82,1,12,18,24,31,89,49,90,70,13
8,92,23,76,91,22,45,10,49,94,58,98,62,39,89,55,23,77,34,80
41,33,41,51,32,59,67,86,96,28,19,2,16,16,70,53,84,80,45,27
47,18,69,97,86,23,5,33,14,7,70,57,93,59,28,72,45,2,13,72
54,55,6,37,46,78,69,47,70,71,37,38,85,24,39,83,32,83,70,67
51,57,58,15,41,90,65,23,16,63,4,61,17,94,1,34,25,63,89,86
53,1,43,90,35,81,42,23,67,45,50,15,14,22,41,39,27,12,19,58
49,22,85,21,17,4,53,94,26,68,50,50,59,38,28,68,40,83,34,33
73,99,54,90,91,25,9,25,54,49,82,69,48,77,61,86,99,67,39,6
65,54,77,14,75,67,30,56,17,66,62,84,20,59,12,46,3,85,72,73
99,35,30,47,35,7,7,12,44,96,95,28,90,34,11,50,33,86,5,25
32,26,50,18,81,79,14,90,65,21,3,48,68,45,32,33,70,90,39,49
28,98,94,71,80,10,9,30,11,80,42,27,79,78,76,49,17,19,73,30
7,95,94,5,39,9,45,51,34,0,43,50,88,67,58,22,43,89,50,53
72,13,29,20,42,49,12,55,33,41,89,67,78,15,43,83,31,13,2,33
63,34,59,31,21,85,80,82,73,55,27,34,45,43,91,0,91,28,2,96
47,66,55,93,64,90,74,27,4,18,92,7,48,95,14,85,58,11,1,84
83,17,20,61,2,41,9,4,74,45,59,77,4,7,99,8,9,16,33,15
87,43,38,24,24,31,85,52,12,2,23,79,63,10,74,77,44,76,76,50
5,22,70,14,18,45,30,45,1,16,95,54,60,57,73,57,25,46,52,56
7,72,37,30,5,30,82,78,13,91,27,76,82,83,71,2,10,42,4,53
54,77,60,63,18,49,30,97,45,58,28,65,88,15,16,15,28,59,1,33
79,71,9,30,79,27,9,8,53,11,70,95,75,47,36,68,47,29,23,47
47,19,38,57,52,85,89,32,99,2,36,6,57,10,11,41,33,54,4,31
36,89,17,89,4,69,29,86,42,93,60,9,53,83,25,29,57,62,93,97
66,93,99,8,91,28,5,66,27,41,2,4,15,54,17,83,33,35,89,94
99,84,84,18,53,28,2,97,66,76,73,23,27,84,91,71,60,93,9,98
45,1,67,83,69,4,84,90,62,11,59,24,37,8,28,50,9,6,24,7
47,1,12,95,86,24,66,76,12,70,7,4,26,82,94,19,36,91,94,70
66,69,75,32,13,22,94,82,86,33,71,10,23,51,37,89,93,82,12,18
82,24,24,32,51,30,75,11,91,74,70,50,69,69,94,2,23,52,28,42
3,13,17,51,35,15,72,33,81,72,31,24,57,19,26,50,54,70,96,16
43,12,67,93,84,84,97,48,11,78,13,30,50,92,28,46,72,69,2,36
10,2,84,75,14,34,35,48,67,27,38,57,4,12,36,25,91,60,79,64
84,87,72,49,87,21,66,25,56,95,7,75,61,77,37,1,68,67,81,46
9,30,19,7,61,11,38,49,26,10,56,4,92,42,47,87,12,75,33,11
33,23,10,26,23,70,50,62,66,59,50,40,11,20,26,42,54,96,76,65
52,30,48,35,20,78,8,16,75,90,20,68,30,72,89,18,28,48,33,84
34,88,75,26,45,23,49,98,67,83,82,56,37,93,50,0,12,90,54,30
37,8,19,35,90,37,31,59,78,83,59,26,90,17,26,81,80,47,50,82
13,2,52,23,22,10,58,58,29,18,1,69,51,69,0,18,15,50,44,15
85,3,34,92,28,18,91,32,6,56,44,17,52,79,15,97,92,38,98,19
58,36,53,80,62,85,90,2,17,60,95,70,21,76,18,63,31,93,8,41
40,39,74,82,62,68,46,56,16,23,60,88,30,69,77,66,63,61,65,60
30,47,4,99,60,25,70,11,83,23,52,52,14,61,42,94,74,4,78,98
49,81,58,70,18,60,5,91,1,3,66,51,51,37,67,82,26,32,64,64
37,66,10,95,49,88,83,1,65,37,8,69,54,51,8,62,32,28,48,87
69,47,88,80,25,41,95,12,27,96,17,18,43,50,82,52,49,25,44,77
68,94,62,35,88,8,26,40,95,30,91,5,10,97,27,45,97,96,14,81
69,33,76,8,79,84,59,98,91,50,35,16,60,73,3,90,10,23,14,7
40,37,98,93,82,62,59,83,31,51,16,26,68,64,21,22,38,29,17,74
92,8,29,52,53,59,57,86,89,16,99,34,41,11,72,54,14,92,31,27
39,48,89,54,74,39,91,39,89,95,64,88,64,91,62,1,36,96,70,85
80,72,49,6,10,15,87,79,93,59,82,16,80,97,69,48,92,15,79,78
24,90,55,65,14,24,88,28,7,57,21,18,48,11,54,77,6,87,4,57
61,61,36,32,59,59,45,23,72,81,61,40,33,45,10,68,32,84,29,71
29,41,14,23,64,97,2,82,22,37,38,28,33,41,7,92,93,22,43,55
34,24,59,91,8,61,64,54,21,66,82,91,69,69,12,10,46,50,37,32
89,49,89,77,97,63,51,44,74,3,17,61,19,83,27,18,67,30,2,15
59,55,48,65,4,55,51,51,94,15,55,22,36,41,56,74,80,60,88,43
76,58,51,91,57,18,88,9,76,95,84,54,79,19,71,34,81,86,79,55
4,61,80,39,59,94,68,66,74,12,27,5,37,67,98,51,66,90,86,98
6,48,56,54,62,68,63,55,44,65,7,31,69,4,94,15,62,68,44,46
45,52,54,78,17,21,39,59,50,95,59,66,54,10,89,87,84,36,67,95
58,53,20,62,69,58,77,54,59,76,90,85,82,67,19,31,19,69,70,34
55,94,70,12,24,4,32,89,66,47,5,95,36,30,35,86,17,72,0,81
60,51,34,5,77,13,5,62,35,17,72,91,76,55,59,86,68,46,24,55
3,95,24,25,94,19,89,12,57,50,16,41,49,15,99,92,5,16,66,36
36,38,63,80,74,85,98,45,39,30,71,77,71,92,73,19,15,9,63,17
37,76,47,21,38,29,88,61,23,22,31,76,13,49,8,27,52,29,12,95
98,20,0,51,38,36,96,41,88,34,64,29,89,92,12,68,91,67,60,96
0,61,61,1,48,16,85,49,92,37,7,25,4,60,40,19,38,41,48,1
59,64,49,48,3,12,94,78,3,79,34,51,13,84,79,96,59,4,45,66
48,65,35,76,53,86,22,51,20,25,82,98,76,70,28,26,72,20,70,93
79,97,6,66,96,62,14,64,79,95,89,88,29,78,13,2,2,48,23,6
80,3,72,52,49,93,29,19,39,68,38,16,78,39,11,78,91,53,80,63
80,84,37,94,30,27,76,53,87,38,42,52,26,78,68,18,67,28,13,83
92,56,71,49,95,58,44,3,84,72,10,72,1,63,85,4,45,77,86,79
47,65,68,92,22,81,72,18,36,70,31,90,3,87,91,36,3,93,90,83
42,27,72,65,83,90,83,34,87,30,6,21,95,11,88,91,67,17,91,52
88,87,14,8,43,23,55,5,92,91,49,15,66,50,31,94,58,60,59,46
39,27,16,29,99,48,77,44,52,84,10,97,45,38,92,22,78,55,88,75
83,83,50,45,32,47,77,21,74,69,47,6,59,70,3,92,83,57,10,31
32,18,96,51,85,34,41,83,28,81,3,76,18,34,53,0,30,55,53,74
92,45,34,80,85,78,22,33,8,37,25,58,43,47,65,66,65,76,42,57
27,65,41,85,19,30,89,88,6,55,29,71,98,99,1,10,18,90,45,2
46,23,65,64,38,87,36,76,11,70,83,43,48,16,18,43,7,8,4,61
66,70,34,8,29,75,54,56,97,85,95,17,29,92,38,80,45,16,80,73
29,91,65,74,93,99,50,22,52,40,84,44,19,39,84,66,30,70,62,32
50,1,34,27,98,78,46,45,21,35,24,75,4,84,14,85,18,40,72,8
49,46,91,26,77,36,74,76,28,3,64,92,69,17,96,50,64,82,70,64
78,71,68,48,72,26,58,11,32,36,17,99,40,98,78,51,53,70,49,55
47,20,52,20,14,58,74,57,27,4,90,95,98,47,15,67,24,87,88,12
40,33,33,12,57,74,58,21,79,93,96,80,32,38,61,39,39,44,77,86
13,24,77,82,13,97,41,40,30,90,48,54,12,20,85,56,18,1,3,17
66,65,61,46,52,33,15,5,5,74,65,62,0,17,93,29,48,58,19,60
37,16,84,98,62,49,66,25,80,74,13,82,90,16,85,1,95,17,27,3
80,41,98,10,32,65,35,61,75,34,38,18,97,91,99,46,80,36,85,2
83,54,86,81,53,27,81,99,12,3,86,89,37,67,67,70,19,8,25,93
19,36,14,2,9,12,17,37,55,15,30,61,70,99,4,43,77,58,14,18
34,91,60,87,7,99,17,93,63,67,22,32,54,82,75,33,86,50,19,78
59,88,34,28,40,70,57,64,38,57,8,31,5,11,29,7,51,48,39,45
26,31,92,94,57,48,19,1,63,99,22,85,21,16,11,88,13,84,91,99
90,77,9,44,91,42,2,71,3,80,65,93,51,95,66,77,15,50,12,48
0,71,96,85,0,88,99,76,21,49,24,88,98,84,3,40,82,14,41,12
91,86,86,79,24,8,57,72,79,61,11,89,23,4,28,73,71,30,21,59
80,76,7,42,9,44,20,60,1,6,62,39,34,23,98,33,94,35,65,45
5,81,42,75,17,10,48,45,34,23,86,46,56,25,84,7,77,56,22,56
93,43,0,82,74,90,92,36,7,21,79,66,4,71,43,86,30,92,50,0
77,65,16,75,9,33,94,94,81,66,10,30,40,33,75,12,10,9,17,82
35,2,97,75,64,98,41,93,19,5,89,20,3,94,47,66,8,65,16,76
13,19,38,70,2,75,26,53,70,51,23,86,51,87,80,31,66,12,68,53
28,46,79,3,44,21,24,17,84,19,20,58,11,0,0,11,69,12,52,74
3,20,59,43,78,87,70,74,79,99,30,68,60,29,29,22,31,61,42,74
44,8,35,98,10,5,17,72,7,37,45,51,25,46,82,2,35,13,41,54
65,93,48,40,29,96,60,24,54,12,39,95,97,81,51,75,64,39,86,53
22,7,53,32,83,56,18,77,80,0,5,55,10,67,81,78,40,41,0,11
74,17,36,72,77,58,47,0,42,42,61,24,20,78,38,47,74,17,29,13
18,24,66,23,15,80,61,92,53,82,41,41,15,7,3,23,68,11,5,66
43,59,29,56,19,86,12,21,71,74,79,35,24,0,72,9,28,34,4,15
34,93,81,47,33,11,78,4,34,28,30,15,6,61,8,25,46,48,78,46
23,1,66,83,8,63,48,0,48,97,20,28,42,33,8,51,1,51,38,63
71,58,1,15,0,28,68,82,84,65,96,12,83,16,20,67,7,56,83,53
36,36,50,31,94,16,91,19,26,42,76,27,66,68,91,20,85,75,36,29
34,8,86,40,9,51,48,98,41,25,18,62,61,36,56,48,53,35,15,69
48,3,13,13,74,4,6,20,85,92,65,79,17,51,42,29,69,33,46,62
94,52,31,67,37,59,38,61,61,35,46,80,1,2,80,23,1,50,95,40
3,77,98,97,54,93,87,6,68,55,62,78,80,85,97,33,34,14,89,69
5,15,58,94,10,97,93,49,65,47,23,50,51,55,60,73,25,79,7,12
54,66,99,78,24,8,14,53,28,38,87,64,77,97,71,79,83,37,15,78
46,60,39,23,16,23,57,6,3,6,75,58,42,52,37,63,37,12,89,1
62,95,55,27,68,74,26,73,97,52,24,18,33,98,22,30,3,45,60,72
44,80,29,52,68,28,60,19,76,97,46,71,16,73,44,89,82,88,95,4
7,21,65,62,85,54,11,3,38,18,8,50,2,26,22,74,63,20,32,59
57,31,42,24,88,46,87,38,81,50,48,43,40,97,32,10,72,28,56,64
22,22,27,60,2,55,65,43,69,23,13,29,76,9,95,56,7,95,51,40
12,98,1,60,45,12,60,87,85,9,94,56,19,19,34,18,14,29,19,84
70,26,51,35,58,98,88,20,78,90,93,19,8,78,64,86,39,54,24,33
39,13,91,79,87,75,8,40,59,88,71,93,0,30,25,7,16,26,77,96
85,10,43,82,82,4,71,88,18,6,62,55,83,18,27,31,29,15,26,94
68,66,13,77,51,77,20,11,58,76,66,47,66,53,69,94,98,69,23,65
50,25,52,37,72,76,71,67,21,27,30,70,13,35,57,69,29,38,16,56
91,89,64,26,64,22,87,91,14,18,8,57,40,29,21,53,62,70,30,14
0,9,94,45,8,66,40,90,47,4,91,0,9,64,39,36,50,3,32,19
46,12,47,6,98,10,56,0,62,29,15,83,82,76,73,68,51,38,77,69
